text,sentiment,score,date
"Здравствуйте кому нужны грн есть 21 к грн желательно одной сумой забрать, а мне евро",1 star,0.5953077077865601,2025-03-28 14:32:35
Дякую,3 stars,0.25625908374786377,2025-03-28 13:07:46
Дякую,3 stars,0.25625908374786377,2025-03-28 12:52:30
"Напишите свой вопрос в группу "" медицина в Германии тем, кто недавно приехал"". Там консультируют врачи.",4 stars,0.3345399498939514,2025-03-28 12:52:09
"Железо, Ferrum можно купить в таблетках в аптеке.",5 stars,0.4116876721382141,2025-03-28 12:50:03
"В ДМ Eisen+ C для того, чтоб поднять железо я пила. Но от выпадения волос мне не помог ни Priorin ни Veleda. Волосы растут быстрее, но так же выпадают.",2 stars,0.4806813597679138,2025-03-28 12:49:06
"Вітаю, можливо у когось була схожа ситуація. У мене знизився ферітин зі 115 до 21. Випадає волосся, постійна втома ну тд по класиці. Лікарка каже що все окей але звичайно то не добре. Підскажіть що ви пили щоб знову підняти залізо?",2 stars,0.488910049200058,2025-03-28 12:14:12
"Добрий день! Чи є тут такі, що навчаються на філолога з німецької мови?",5 stars,0.5696876645088196,2025-03-28 11:05:44
"🖤❤️💛Безкоштовні ( за рахунок міста чи джобцентру) додаткові заняття з репетитором від школи репетиторів Simple Teacher для школярів або студентів училищ.

Школа репетиторів Simple Teacher пропонує уроки німецької, англійської мови та математики для школярів з репетитором.

Для отримувачів допомоги безкоштовні(за рахунок міста чи джобцентру) уроки онлайн або у вас вдома, для працюючих вигідні ціни.

Кому цікаво, звертайтесь
☎️ Telegram
       @simpleteacher05

☎️WhatsApp    
      +491636871028


#заняття",4 stars,0.4368792772293091,2025-03-28 09:29:50
"📣Добрый день!📣

Наша компания уже более 100 лет на рынке Германии и с гордостью предлагает вам лучшие услуги в страховой и в банковской сфере🥇

Наши услуги: 💬

✅ Все виды страхования: 
- 🦷 Стоматология  
- ⚖️ Юридическая страховка  
- 🚗 Ущерб третьим лицам  
- 🚘 Автомобиль  
- 🤕 Несчастный случай  
- 🧓 Пенсионное страхование  

✅ Страхование для предпринимателей 💼

✅ Бесплатный счёт и карта в Commerzbank без комиссии  🆓

✅ Потребительский кредит до 80.000💸

✅ Ипотечный кредит 🏠

✅ Инвестиции и вклады в ETF 
под +-15 🛍годовых 💸

✅ Накопления для ребёнка. Детское страхование 👶🎓  

✅ Электроэнергия/газ ⚡️🔥

Мы заботимся о вашем будущем и предлагаем только лучшие решения! 💯

✉️ Свяжитесь с нами сегодня, чтобы узнать больше!  Консультации абсолютно бесплатные🆓

Viele Grüße,
Ваш страховой агент,
@AlexeyNoor🙂",5 stars,0.49319326877593994,2025-03-28 09:27:06
"@designer_mol 
Насчет размещения рекламы пишите в лс",4 stars,0.26242905855178833,2025-03-28 06:22:22
Поменьше сидите на сайте. Учите язык Подтвердите свой диплом и идите зарабатывайте себе на жизнь и будет вам счастье.,5 stars,0.53788822889328,2025-03-28 04:32:09
"Мошенничество - это находиться в чужой стране и получать социальные пособия, не работать побираться устраивать демонстрации. Вот этой мошенничество. А это просто работа.",1 star,0.8462351560592651,2025-03-28 04:29:38
"Роман, Я так понимаю, что ты можешь только в Приват писать людей унижать, Но если ты такой смелый, Давай встретимся, ты мне всё это скажешь в глаза.",5 stars,0.2659054696559906,2025-03-28 04:24:19
"Es ist nicht Ihre Aufgabe, mich, einen Menschen mit geringer Intelligenz, zu unterrichten.",2 stars,0.46281352639198303,2025-03-28 04:19:51
"Нууу, ладно.
Тем не менее, даже при такой высокой стоимости услуг переводчика представьте, что он не работает за такую ставку по восемь часов в день. Что, если получается от силы пару часов в неделю поработать и тогда итоговый месячный доход, не такой уж и высокий выходит.
А причём здесь передовая? Мы в совершенно другой стране, где иной уровень жизни.",2 stars,0.48542577028274536,2025-03-27 23:34:16
"Я не писала что мне нужен переводчик, и мне не надо🙏.
Просто получается переводчик-- курица несущая  золотые яйца... 🙉, а где ещё такое производство- завод  есть???
 Столько не получают даже на передовой..........
Выезжаете на своих......",1 star,0.7534695863723755,2025-03-27 23:29:31
"По ссылке, что я выше скинул, переводчик берёт от 70€/час в медучреждениях и это без НДС.
Вариант:""Отблагодарить по 10€/час"" - это странно, как минимум, ещё и для Мюнхена. Это же работа переводчиком, котрый должен знать определённую терминологию. Отблагодарить можно за совет.",1 star,0.622677743434906,2025-03-27 23:01:26
"Так-то да. Если попросить перевести человека без образования, то час от 25€ Это в Брухзале и Карлсруэ.",1 star,0.37825265526771545,2025-03-27 22:59:54
"Загуглите:""Dolmetscher München""!
Я без проблем нашёл. Вот пример, почитайте сами на русском языке:
https://www.tolmachi.de/ru/ustnyj-perevodchik-mjunhen-ceny/",1 star,0.3166921138763428,2025-03-27 22:58:38
Ето не услуги-- ето мошенничество...,1 star,0.7629426121711731,2025-03-27 22:58:27
"""Румунський захист"" - всё-таки.",5 stars,0.21731062233448029,2025-03-27 22:54:24
Здравствуйте. Нужен переводчик в Мюнхене на 31.04 (понедельник)  время 14.10 на приём к хирургу. На 1-2 часа.,5 stars,0.3969234824180603,2025-03-27 22:53:17
"Так, Вам же нужно для начала отказаться от защиты в Румынии, а потом уже, ехать сюда. Или тому человеку, о котором Вы интересуетесь. Я не думаю, что в Румынии очень сильно отличаются правила/законы от наших в том плане, что покидая страну насовсем, не нужно закрыть банковский счёт, снятся с регистрации, закрыть мед страховку, отказаться от временной защиты. Нельзя же, имея за собой определённые обязательства, просто по-тихому сбежать. Или я Вас неправильно понял.",1 star,0.43732503056526184,2025-03-27 22:52:44
"Я из опыта написал. Моей жене отказали в финансировании в BAFöG, когда ей было 32 годика, мол старая уже и бесперспективно финансировать в таком зрелом возрасте. Это было в Котбусе.
Учится сейчас, восемь лет спустя. Dualstudium, поэтому получает как бы з/п.",5 stars,0.48537135124206543,2025-03-27 22:47:39
"Доброго вечора , підскажіть , якщо їхати через лагерь з руминським захистом , параграф дадуть?",4 stars,0.2736092507839203,2025-03-27 21:25:46
19,3 stars,0.2728680670261383,2025-03-27 21:16:18
Я не разбираюсь в этой теме и тем более не знаю сколько человеку лет.,2 stars,0.48094305396080017,2025-03-27 21:15:50
"Запомни одну вешь , хто хорошо зарабатывает в етой группе не сидят и не пишут обижаные коментари , неучь",1 star,0.5608841180801392,2025-03-27 21:13:57
"Конечно сколько лет , и сколько часов рабоатешь =)",5 stars,0.48441529273986816,2025-03-27 21:10:55
Услуги переводчика  стоят 60 евро 1 час,1 star,0.4264138638973236,2025-03-27 21:09:45
Вы на кого учились и кем работаете?,5 stars,0.35362663865089417,2025-03-27 21:08:48
Работать нужно,4 stars,0.42603275179862976,2025-03-27 21:08:22
https://www.xn--bafg-7qa.de/bafoeg/de/home/home_node.html,1 star,0.24245458841323853,2025-03-27 20:45:06
BAFöG же только до 32х лет.,1 star,0.324508398771286,2025-03-27 20:43:13
"Добрый вечер .Bafig по-моему можно взять на Ausbildung (Как стипендия)Потом когда выйдете на роботу ,то его надо будет вернуть .Там автоматически с зарплаты будет сниматься",4 stars,0.3225031793117523,2025-03-27 20:17:46
"Вопрос , как найти спонсорство финансирования на Berufsfachschule ausbildung только bbs , какие нибудь фонды , спонсора варианты чтоб найти финансы на проживания в Германии.",1 star,0.4633045494556427,2025-03-27 20:12:06
Пробуй те искать работу и получить рабочую визу,5 stars,0.30191779136657715,2025-03-27 19:38:25
Думаю на данный момент  заехать могут только те у кого виза уже стоит или есть внж,1 star,0.33715879917144775,2025-03-27 19:34:11
"С Бердянска, мы уехали в Днепр",1 star,0.4161704182624817,2025-03-27 19:33:07
С какого  города  ? Почему  раньше не выехали ? И тд,1 star,0.40384382009506226,2025-03-27 19:32:27
14 евро в год вы за кого нас держите простите,1 star,0.32481688261032104,2025-03-27 18:40:16
Спасибо,5 stars,0.48922237753868103,2025-03-27 18:26:31
Виза точно нужна,3 stars,0.35841625928878784,2025-03-27 17:43:03
"Добрый вечер, группа! Подскажите пожалуйста,какие документы нужны для въезда в Германию из России, приглашение,виза?Спасибо.",5 stars,0.262363076210022,2025-03-27 17:40:47
"ну если вы в лс не хотите обьяснять, то и рот свой не открывайте.
Что вы, что ваша подруга не аргументируете свои доводы. Людей оскорблять вас кто научил?",2 stars,0.28547051548957825,2025-03-27 17:19:56
а ты еще что за чучело,1 star,0.2651391327381134,2025-03-27 17:18:09
"Яке воно кончене. То про вас. Вам людина на пальцях пояснила чому ваші докази не докази, а ви так нахабно поводитесь. То й добре, що вам не дають параграф. Такий собі тест на адекватність зробила міграційна служба",1 star,0.4904426038265228,2025-03-27 17:17:37
"Довго вагалися, чи варто йти до логопеда, але тепер розумію – дарма тягнули! Після занять дитина почала говорити набагато краще, і її нарешті всі розуміють. Якщо хтось у пошуках спеціаліста, можу підказати хорошого",5 stars,0.5105130076408386,2025-03-27 16:30:12
"так это ты общаешься с нами, а не мы с тобой, мы обратились к людям которые могут помочь, например дать почту службы к которой мы можем обратиться, а ты начала сравнивать справку о родах с документом имеющим юридическую силу, а потом оправдывать это глупое высказывание каким то криминалом и обвинять нас в незаконном пересечении границ",1 star,0.39908653497695923,2025-03-27 16:27:15
"Простите, но после ваших сообщений, я не хочу продолжать с вами общение. Делайте что хотите. Как я написала выше - все закономерно. Человек не умеет себя вести и получает определенные последствия, какой бы сферы жизни это не касалось",2 stars,0.42246320843696594,2025-03-27 16:18:31
"мы обращались в громаду еще давно, нам сказали что такие документы уже давно не кому не делают",1 star,0.6453484892845154,2025-03-27 16:07:06
"Эти люди называются свидетелями. И если взять, например, справку из ЖЭКа, что вы находились на день начала войны по определенному адресу, то к ней прикладывается опрос соседей. Такие документы люди действительно предоставляют в миграционку. Это не важнее, чем ДПСУ, это просто доказывает то, что нужно. В отличие от ДПСУ",1 star,0.24355463683605194,2025-03-27 15:55:12
"Те, кто находился за межами Украины  до начала войны сейчас имеют право въезда в Германию и подать документы на защиту. До 4 декабря 2025 года можно. Новое положение",1 star,0.31809622049331665,2025-03-27 15:55:10
"Они не имеют никакого отношения к моей семье. Всмысле слова каких-то соседей могут быть важными, чем ДПСУ?? Я так же могу их подговорить",2 stars,0.37335291504859924,2025-03-27 15:50:11
"мы уже все написали, спасибо всем кто реально помог, а сейчас просто интересно пообщаться с этой женщиной",5 stars,0.740444004535675,2025-03-27 15:49:52
"Напишите на начальника миграционной службы письмо. Сейчас внесли изменения и защиту должны предоставлять тем людям, которые на момент войны не были в Украине, а временно отсутствовали.  Пишите. Все у вас получится",5 stars,0.5145083665847778,2025-03-27 15:48:26
"У вас остались  друзья, знакомые, соседи там, где вы были в феврале 2022 года?",1 star,0.330308198928833,2025-03-27 15:48:17
"на вы общаются из уважения, к вам увы его нет, вы пытаетесь оправдать свое глупое высказывание каким то криминалом уже",3 stars,0.24504615366458893,2025-03-27 15:47:29
Вы так и не ответили на мой вопрос,1 star,0.6719690561294556,2025-03-27 15:47:29
Все закономерно))😜,5 stars,0.5400373339653015,2025-03-27 15:46:32
"понял, гуляй",1 star,0.2415086328983307,2025-03-27 15:45:57
"Ответьте на мой вопрос. Что делать людям, которые не имеют документы за январь и февраль?",1 star,0.3699130415916443,2025-03-27 15:45:47
Как только вы смените свой тон и будете общаться на вы,5 stars,0.6069706082344055,2025-03-27 15:45:32
"Так, недавно же внесли изменения по поводу того, что если человек на момент начала войны находился временно не в Украине, то защита ему положена. Именно временно, а не постоянно. По моему изменения в ст.7, если не ошибаюсь. Тем более странно ведёт себя миграционка",3 stars,0.28291064500808716,2025-03-27 15:44:44
"Этот документ читается через кьюаркод, легко и просто",5 stars,0.5679528713226318,2025-03-27 15:44:38
"Я как раз прекрасно понимаю, что говорю",5 stars,0.4835902452468872,2025-03-27 15:44:24
"поясни почему тот документ не является доказательством без сравнения со справкой о родах, тогда советы давай",1 star,0.4208356440067291,2025-03-27 15:43:51
"Вы не понимаете что вы говорите. Если по вашему мнение, документ от ДПСУ не является доказательством, тогда что делать людям, которые не имеют документов за январь и февраль 2022 года, то есть то что требуют? Что делать тогда в этом случае?",1 star,0.4257619082927704,2025-03-27 15:43:28
"Ну и получите тогда свой законный дульдунг и не психуйте. Вам тоже самое скажет любой юрист, там вы тоже будете так нервничать?",1 star,0.5114087462425232,2025-03-27 15:42:55
"мы предоставляем документы которые имеем и которые можем запросить на данный момент, а то чего у нас нет, не появится",5 stars,0.30525073409080505,2025-03-27 15:42:33
Примите что-то успокоительное,1 star,0.4133574366569519,2025-03-27 15:41:51
"Окей, я посмотрю как ты будешь в оккупации ходить в школу и обращаться в больницы (для недогоняющих первые 3-4 месяца ничего не работало)",1 star,0.2652500569820404,2025-03-27 15:41:33
"Вас никто и не обвиняет. Вас просто просят предоставить определенные доказательства, а вы их не предоставляете. За что и получаете законный отказ",1 star,0.893983006477356,2025-03-27 15:40:49
"так же у нас есть печати в загранниках о пересечении границ, так что не выдумывай",1 star,0.37155377864837646,2025-03-27 15:40:30
"Это вы думайте. И запомните, что определенные обстоятельства подтверждаются только конкретными доказательствами. Документ от ДПСУ не является тем доказательством, которое подтверждает, что человек был в Украине в феврале 2022 года",1 star,0.5346547961235046,2025-03-27 15:39:48
"таким же образом можно сказать что мы подделали документы, для отказа должна быть причина, обвинить нас в незаконном пересечении границ  никто не в праве",1 star,0.6339073181152344,2025-03-27 15:39:29
"Сейчас очень многие приезжают в Германию без официального пересечения границы Украины. Поэтому для миграционной службы отсутствие доказательства пересечения границы не является доказательством того, что человек находился в Украине на день начала войны. Очень многие получают отказ в параграфе именно по этой же причине.",1 star,0.46535760164260864,2025-03-27 15:34:24
Guten Abend🍻🍕,5 stars,0.5408765077590942,2025-03-27 15:28:50
"документ от ДПСУ, думайте что говорите, сравнивать это со справкой, не целесообразно",2 stars,0.31337061524391174,2025-03-27 15:23:20
"в документе написано что в базе данных нет информации о пересечение границ гражданином, это значит что человек не пересекал границу Украины",1 star,0.6154958605766296,2025-03-27 15:22:19
"Вы понимаете что за январь и февраль 2022 года не у всех есть какие-то документы от куда-то. Война началась, какие документы",1 star,0.5688420534133911,2025-03-27 15:21:34
Я вам прислала документ!,5 stars,0.40610629320144653,2025-03-27 15:17:58
"В этом и состоит проблема. Вы не хотите понять, что от вас требуют. И не хотите понять, когда вам объясняют. Одним из самых первых условий получения параграфа является нахождение в Украине на день начала войны и за 3 месяца до ее начала. Но вы не предоставили эти доказательства. Это как у вас спрашивают, есть ли у вас дети. А вы вместо свидетельства о рождении ребенка приносите справку о том, что вы рожали. Понимаете?",1 star,0.4237118363380432,2025-03-27 15:14:33
"Ищем сотрудницу в команду автоподбора из Германии! 

Мы в поисках сотрудницы , котороя будет заниматься обработкой звонков, принимать заказы и общаться с клиентами. Знания в области работы с компьютером — обязательны, а если у вас есть опыт в таргетированной рекламе,социальных сетях это будет большим плюсом!

Ждем вас!",5 stars,0.5377822518348694,2025-03-27 15:11:25
"Нет. Мы отправили документ что на начала войны, то есть с 21 года по 24 год мы не выезжали!",1 star,0.788000762462616,2025-03-27 15:11:04
"Да, серьезно. И отказ миграционной службы это подтверждает",5 stars,0.39724433422088623,2025-03-27 15:10:23
"Внимание: вы отправили доказательства, что выехали из Украины в 2024 году. Но не подали доказательства, что находились в Украине на день начала войны. Как бы не бредово это звучало, но это разные доказательства",2 stars,0.3519098162651062,2025-03-27 15:09:22
"Мы с оккупации, и должны доказывать что мы находились в Украине, серьезно?",1 star,0.2664763629436493,2025-03-27 15:07:29
"Я ж говорю, мы отправили документ с пограничной службы Украины где четко и ясно написано что мы не покидали Украину на момент войны. Как это может быть не доказательством? Каритас сказала что подходит, а сегодня сказала что этот документ всё равно не достаточно. Как так, если это на прямую говорит что мы находились в Украине",1 star,0.43986818194389343,2025-03-27 15:06:28
"Это, конечно, недостаточная помощь и только продуктами. Вам нужно срочно разбираться в вашей запутанной ситуации. Вам могут помочь или русскоговорящие немцы, или работники Каритас и Диаконе. Похоже, что вам попался какой то работник миграционной, что он вас все время отфутболивает. Может вам написать на руководство (начальника) этой миграционки. Попросить разобраться, если вы уверены, что правда на вашей стороне.",2 stars,0.4226290285587311,2025-03-27 15:04:13
"Дело не в количестве бумаг. Вы сами выше написали, что у вас нет документов за февраль 2022 года. Тоесть вы не предоставили доказательств пребывания в Украине на день начала войны",1 star,0.627026379108429,2025-03-27 15:04:06
"Нет. Разве что тафель, если это считается помощью",1 star,0.5117149949073792,2025-03-27 14:59:53
"Как может быть недостаточно, если во-первых около 50 бумаг было передано, во-вторых, пограничная служба Украины, которая на прямую говорит что мы не покидали Украину.


Нет. Мы жили в лагере, но нас переселили в квартиру с другими семьями",1 star,0.45313534140586853,2025-03-27 14:58:51
Непонятная история. А помощь вы какую то получаете? Вернее на учёте хотя бы в социаламте находитесь?,2 stars,0.3286096453666687,2025-03-27 14:58:46
"Вот, получается вы не предоставили достаточно доказательств. Все правильно. Люди предоставляют не только документы от учреждений, а также например справки из ЖЭКа или осбб. Прикладывают показания соседей. А вы в лагере живёте?",4 stars,0.284009724855423,2025-03-27 14:57:17
"Нет такого документа. По праву мы должны находиться тут 90 дней без параграфа, но мы уже 7 месяц здесь",1 star,0.7166142463684082,2025-03-27 14:57:04
"Нет. Ничего не написали.
Каритас написала что нужно, со школ и трудовую книжку. Трудовой книжки нет, человек не работал, со школ давно присылали. Она сказала что еще нужны документы за январь и февраль 22 года. Но а где такое найти, когда началась война, все закрыто было. У нас нет такого",1 star,0.8854718804359436,2025-03-27 14:55:30
"Ясно. А в письме от миграционки написано какие именно документы им нужны? Часто они сами пишут, что им нужно",3 stars,0.28439438343048096,2025-03-27 14:53:39
"А что у вас тогда? Какой статус? И какой документ на руках, который вам даёт право до сих пор находиться в Германии?",1 star,0.46831268072128296,2025-03-27 14:52:36
"Мы выехали в сентябре 2024 года, до этого были в оккупации, потом в Днепре",1 star,0.5510466694831848,2025-03-27 14:52:24
"Скинула вам в лс группу волонтёрскую, попробуйте там спросить.",1 star,0.49901363253593445,2025-03-27 14:52:09
"Каритас сама же сказала что подходит от пограничной службы, а сегодня сказала что она поговорила с ними, и все равно не достаточно. 
Я слышала что она много кому помогала, но нам уже 2 месяц мусолит и не выходит. 
А вот в Дьякони первый раз слышу",1 star,0.6167793273925781,2025-03-27 14:51:21
"На параграф не имеют права люди, которые выехали из Украины больше,чем за 3 месяца до начала войны. Имеют или имели защиты в других странах не ЕС (сейчас и после ЕС отказывают) или другие визы. Конечно тяжело судить что у вас за ситуация, не видя документы которые вы предоставили.",1 star,0.7237930297851562,2025-03-27 14:50:56
"Смотрите, посольство только одно и оно в Берлине. В других городах Германии, в т.ч. и в Мюнхене это консульство",1 star,0.4054320752620697,2025-03-27 14:50:22
"Каритас, Дьякони обращались?",2 stars,0.3035418391227722,2025-03-27 14:49:59
"С больниц, со школ, с банка, последний каплей в надежде это была пограничная служба Украины. Там четко написано что с 21 года по 24 год мы не выезжали с Украины. 
Да, 2 письменных отказа, 2 по электронной почте от одного и того же человека. 
Социальная служба отправляла от нашего имени документы, но от нее вообще нет ответа",1 star,0.7325202226638794,2025-03-27 14:49:01
Какие документы вы предоставили? Миграционная служба писала какие документы она хочет видеть?,1 star,0.4775947630405426,2025-03-27 14:48:53
Мы вообще с оккупации,1 star,0.3750969469547272,2025-03-27 14:45:58
Добрый день. У вас есть письменный отказ? Какие документы вы предоставляли?,1 star,0.2934275269508362,2025-03-27 14:45:51
Недостаточно доказательств что мы находились на территории Украины в момент войны. А как понять что мы не имеем права на параграф?,2 stars,0.3767918646335602,2025-03-27 14:44:53
А отказ по какой причине? Может просто вы не имеете права на параграф?,1 star,0.5345845222473145,2025-03-27 14:42:50
"Подскажите, пожалуйста, мы уже 7 месяц получаем отказ в параграфе 24, хотя мы давали абсолютно все документы с 21 по 24 год. Давали документ с пограничной службы Украины, обращались в социальные службы! То отказ, то вообще молчат. Может, кто знает, куда можно обратиться еще за помощью?",1 star,0.7017102837562561,2025-03-27 14:28:39
Вы предлагаете незаконно перевозить людей через границу,1 star,0.5553629994392395,2025-03-27 13:46:37
Мошенник,1 star,0.37725308537483215,2025-03-27 13:44:34
"Якщо чесно, я трохи не зрозумів ваше запитання. Мені ця тема дуже цікава для моєї групи, щоб я міг сам пояснити, що робити в таких випадках. Але, будь ласка, спробуйте конкретно описати суть питання: що саме сталося і чому вам взагалі надіслали таке повідомлення?",3 stars,0.47638553380966187,2025-03-27 12:25:51
"Может быть всё-таки Консульства?
Мюнхен: **gc_dem@mfa.gov.ua**
Берлин: **consul_de@mfa.gov.ua**",1 star,0.39362648129463196,2025-03-27 12:15:40
"Гуглу известно, спросите у него",3 stars,0.24398013949394226,2025-03-27 12:04:34
"Здравствуйте. Если известно кому-то, подскажите, пожалуйста, электронный адрес посольства Украины в Мюнхене или в Берлине?",4 stars,0.32175546884536743,2025-03-27 10:53:15
👍👍👍,5 stars,0.30857789516448975,2025-03-27 10:41:22
"Тільки я от незнаю бо у мене нічого такого не було . Коли приїхала сюди все робила моя хресна і вона каже що нічого такого не памʼятає. А не хочу щоб вийшло обманом. , якщо напишу що ні. І от що робити???",1 star,0.5057051181793213,2025-03-27 10:01:43
"**Перевірка зобов'язання відповідно до § 68 AufenthaltsG
**
У рамках подання заяви на отримання дозволу на проживання може знадобитися так зване ""зобов'язання відповідно до § 68 AufenthaltsG"", якщо іноземець сам не в змозі забезпечити своє проживання, а це є обов'язковою умовою для надання дозволу. Перевірка враховує обставини окремого випадку, інакше це може призвести до відмови у дозволі на проживання. Зобов'язаний бере на себе витрати на проживання, включаючи витрати на житло, медичне та доглядове страхування.

-** Номер клієнта: ** 
-** Номер потреби: ** 
-** Ім'я та прізвище: ** 
-** Дата народження:

Чи було подано зобов'язання під час вашого в'їзду до Німеччини? ** 
☐ Так    ☐ Ні  
**
Дані про зобов'язання ** 
- Ім'я:__ _______________________ __ 
- Адреса:__ _______________________ __ 
- Орган, що видав зобов'язання:__ _______________________ __ 
- Дата подання зобов'язання:__ _______________________
__
Додайте копію зобов'язання, якщо є.

Я розумію, що Jobcenter Landkreis Calw повинен зв’язатися із зобов'язаним для виконання перевірки. Своїм підписом я надаю згоду на це.

Дата__ _______________________ __   Підпис__ _______________________
__
---",3 stars,0.322037935256958,2025-03-27 10:00:07
"Доброго дня, може хтось знає що тут треба заповнювати і про що йде мова? Вперше стикаюсь і не в курсі. Буду вдячна за допомогу🙂",5 stars,0.5546441674232483,2025-03-27 09:53:32
"**☀️ Досвід встановлення сонячної електростанції на балконі: автономність та ефективність **⚡

У пошуках енергетичної незалежності я вирішив встановити **сонячну електростанцію** прямо на своєму балконі 🌞. Конфігурація системи вийшла досить вдалою:

🔹 **Чотири б/у сонячні панелі** по **330 Вт** (усього **30 євро за штуку**) 🛒
🔹 **Гібридний інвертор** на **4 кВт** за **215 євро** 🔌
🔹 **Два LiFePO4-акумулятори** (24 В / 100 А·год, загалом **5 кВт·год**) за **550 євро** 🔋

Система виробляє приблизно **5 кВт·год на день**, тоді як середнє споживання електроенергії в моєму домогосподарстві становить **10 кВт·год**. Економія на електриці відчутна 💰, але головна мета була не просто зменшити рахунки, а забезпечити **резервне джерело енергії** 🔄. Тепер, наприклад, я не думаю про те, скільки електроенергії споживає моя **посудомийна машина** 🍽️⚡, адже маю власний автономний запас.

**🔆 Майбутнє сонячної енергетики: від 100 Вт/м² до 1000 Вт/м²**

Прогрес у цій сфері справді вражає 🚀. Ще **20 років тому** сонячні панелі видавали всього **100–150 Вт/м²**, а сьогодні їхня ефективність досягла **300–350 Вт/м²**.

Перспективні технології, такі як **багатошарові сонячні елементи**, можуть у найближчі **5–10 років** підняти цей показник до **1000 Вт/м²**. Вже зараз доступні **панелі потужністю 700 Вт**, які здатні генерувати **до 10 кВт·год на день** 🔥. Це означає, що **з березня по жовтень можна повністю покривати потреби домогосподарства** 🏡🔋.

**💶 Економічна вигода та окупність**

Загальні вкладення в систему склали **близько 900 євро**. За **8 місяців** моя станція виробила **1200 кВт·год**, що при тарифі **0,35 €/кВт·год** у місті Гамм еквівалентно **420 євро** 💡. Таким чином, **через 2 роки** система **повністю окупиться**, а далі почне приносити **чисту економію** 💵.

Крім того, це забезпечує **енергетичну безпеку** на випадок збоїв у мережі ⚠️ (сподіваюся, що цього не станеться 🤞).

**🌍 Енергетична незалежність: наступний крок – водень**

Сонячна енергетика – це не лише **економія**, а й **автономність**. Щороку технології стають **доступнішими та ефективнішими**. Наступний логічний крок для мене – **встановлення водневого генератора та паливного елемента** 🔬⚡, а в перспективі – **водневий автомобіль** 🚗💨.

А поки що я їжджу на своєму **старому доброму дизелі 2004 року** – до електромобілів ставлюся скептично, хоча від **вживаної батареї Tesla на 100 кВт·год** я б точно не відмовився. 🙃

При вашій підтримці хочу втілити свій досвід у рамках проєкту **“Освіта замість зброї — майбутнє замість війни”**.
🔗[Сторінка проєкту](https://gofund.me/fc3ef152)

Vitaliy Berestyan",4 stars,0.31857895851135254,2025-03-27 09:52:03
Віддадуть безкоштовно диван,5 stars,0.30607232451438904,2025-03-27 09:29:00
"Кому можно написать чтобы его исключили, очень негативный человек, уже какой раз вижу. 
Думаю у него может проблемы в жизни какие-то, из-за этого сюда заходит, негатив выплеснуть.",1 star,0.6113775372505188,2025-03-27 09:22:15
Добрый день. Есть ли кто занимается перевозками с Германии в Болгарию? Спасибо большое,5 stars,0.509990930557251,2025-03-27 09:08:34
"Здравствуйте, есть ли кто занимается перевозками с Германии в Австрию ?",4 stars,0.25045841932296753,2025-03-27 09:00:13
"Вы 24/7 выливаете этот шлак в этой группе как я понимаю? Как ни зайду - всегда какое то негативное говно с целью унизить ваших «соотечественников» и надо же, всегда от вас",1 star,0.32712650299072266,2025-03-27 08:28:29
"🖤❤️💛Безкоштовні ( за рахунок міста чи джобцентру) додаткові заняття з репетитором від школи репетиторів Simple Teacher для школярів або студентів училищ.

Школа репетиторів Simple Teacher пропонує уроки німецької, англійської мови та математики для школярів з репетитором.

Для отримувачів допомоги безкоштовні(за рахунок міста чи джобцентру) уроки онлайн або у вас вдома, для працюючих вигідні ціни.

Кому цікаво, звертайтесь
☎️ Telegram
       @simpleteacher05

☎️WhatsApp    
      +491636871028


#заняття",4 stars,0.4368792772293091,2025-03-27 08:14:59
Любой,5 stars,0.29961690306663513,2025-03-27 08:13:33
"Добрий день, Pay Pal є?",4 stars,0.3411582112312317,2025-03-27 07:32:56
Нічого сиділи в компанії вона випила і почала кидатися як дика,1 star,0.565270721912384,2025-03-27 06:44:50
